Kilometros,Tipo Combustible,Marca,Modelo,Edicion,Año,Color,Tipo de Vehiculo,Estatus de Vehiculo,Precio,Numero de Puertas
51408,Gasolina,Hyundai,Elantra,Limited,2018,Blanco,Compacto,Usado,10080,2
283162,Gasolina,BMW,X5,Deluxe,2022,Gris,Camioneta,Usado,17472,2
231851,Gasolina,Toyota,Corolla,Limited,2024,Rojo,Sedan,Usado,13440,1
192906,Electrico,BMW,X5,Deluxe,2015,Blanco,Compacto,Usado,15120,4
286485,GLP,Ford,F150,Limited,2008,Rojo,Sedan,Usado,5600,2
290303,Electrico,BMW,X5,Deluxe,2022,Blanco,Sedan,Usado,20160,4
95238,Hibrido,Honda,Civic,Limited,2015,Blanco,SUV,Usado,17472,4
225518,Hibrido,Honda,Civic,Standard,2017,Negro,Coupe,Usado,13440,4
171289,Gasolina,BMW,X5,Standard,2018,Verde,Camioneta,Usado,14560,2
286704,Hibrido,Nissan,Altima,Deluxe,2018,Blanco,Compacto,Usado,12096,4
43514,Gas,Hyundai,Elantra,Sport,2008,Blanco,Sedan,Usado,6800,2
80877,Hibrido,Toyota,Corolla,Touring,2016,Gris,SUV,Usado,17472,6
178162,Electrico,BMW,X5,Deluxe,2023,Blanco,Coupe,Usado,20160,2
55025,Hibrido,Toyota,Corolla,Deluxe,2019,Blanco,Camioneta,Usado,17472,2
169418,Gasolina,Nissan,Altima,Sport,2005,Rojo,SUV,Usado,7280,4
102782,Gasolina,Chevrolet,Cruze,Touring,2018,Negro,Compacto,Usado,10080,2
186327,Gasolina,Chevrolet,Cruze,Standard,2007,Verde,Sedan,Usado,5600,4
267459,Gasolina,BMW,X5,Sport,2018,Negro,Sedan,Usado,11200,2
173672,Gasolina,BMW,X5,Limited,2020,Blanco,Compacto,Usado,10080,4
251447,GLP,Ford,F150,Deluxe,2015,Rojo,Camioneta,Usado,14560,4
278828,Gasolina,Ford,F150,Limited,2009,Verde,Coupe,Usado,5600,4
268356,Gas,Hyundai,Elantra,Limited,2007,Verde,Coupe,Usado,4760,4
254612,Gasolina,Hyundai,Elantra,Limited,2022,Azul,Compacto,Usado,12096,2
178306,Hibrido,Nissan,Altima,Touring,2011,Rojo,Coupe,Usado,6720,4
70918,Gasolina,Chevrolet,Cruze,Deluxe,2001,Gris,Compacto,Usado,5040,4
153768,Gasolina,Chevrolet,Cruze,Touring,2001,Negro,Camioneta,Usado,7280,2
29316,Gasolina,Chevrolet,Cruze,Sport,2000,Azul,Compacto,Usado,7200,2
10524,Hibrido,Honda,Civic,Touring,2011,Rojo,SUV,Usado,12480,2
23703,Gasolina,BMW,X5,Standard,2005,Blanco,Coupe,Usado,8000,2
259818,Gasolina,Toyota,Corolla,Touring,2000,Negro,Sedan,Usado,5600,4
191046,Gasolina,Honda,Civic,Sport,2020,Verde,Coupe,Usado,11200,2
48522,Hibrido,Nissan,Altima,Deluxe,2005,Azul,Sedan,Usado,9600,4
22154,Gasolina,Honda,Civic,Deluxe,2007,Gris,Coupe,Usado,8000,4
68664,Gasolina,Honda,Civic,Deluxe,2015,Rojo,SUV,Usado,14560,4
165397,Gas,Hyundai,Elantra,Sport,2023,Verde,SUV,Usado,14851,2
247946,GLP,Chevrolet,Cruze,Deluxe,2002,Negro,Coupe,Usado,5600,4
10488,Gasolina,BMW,X5,Sport,2017,Verde,SUV,Usado,20800,4
245814,Gasolina,BMW,X5,Deluxe,2018,Gris,SUV,Usado,14560,2
72011,Electrico,BMW,X5,Standard,2011,Gris,Sedan,Usado,8400,2
14523,Electrico,BMW,X5,Standard,2018,Gris,Coupe,Usado,24000,4
41316,Hibrido,Toyota,Corolla,Limited,2014,Azul,Compacto,Usado,17280,4
19128,Hibrido,Nissan,Altima,Sport,2013,Gris,Camioneta,Usado,12480,2
154497,Hibrido,Nissan,Altima,Standard,2004,Azul,Coupe,Usado,6720,2
267065,Hibrido,Nissan,Altima,Touring,2010,Gris,Sedan,Usado,6720,2
162674,Gasolina,Ford,F150,Deluxe,2012,Gris,Compacto,Usado,5040,2
49683,Gasolina,Hyundai,Elantra,Deluxe,2006,Azul,Camioneta,Usado,10400,2
188091,Hibrido,Nissan,Altima,Sport,2023,Azul,Sedan,Usado,16128,2
245902,Gasolina,Toyota,Corolla,Touring,2005,Blanco,Compacto,Usado,5040,4
20002,Hibrido,Toyota,Corolla,Standard,2000,Rojo,SUV,Usado,12480,2
60399,Gasolina,Nissan,Altima,Sport,2015,Rojo,Sedan,Usado,11200,2
84961,GLP,Ford,F150,Touring,2024,Gris,Sedan,Usado,13440,4
255374,GLP,Ford,F150,Deluxe,2005,Negro,Camioneta,Usado,7280,4
30397,Gas,Hyundai,Elantra,Sport,2003,Azul,Coupe,Usado,6800,4
247840,Hibrido,Toyota,Corolla,Touring,2018,Verde,Camioneta,Usado,17472,4
52574,Gasolina,Nissan,Altima,Limited,2005,Azul,Camioneta,Usado,7280,2
251541,GLP,Ford,F150,Sport,2011,Rojo,SUV,Usado,7280,2
90210,GLP,Chevrolet,Cruze,Sport,2010,Gris,Sedan,Usado,5600,4
76226,Gasolina,Chevrolet,Cruze,Limited,2011,Rojo,Camioneta,Usado,7280,4
277477,Gasolina,Hyundai,Elantra,Deluxe,2010,Gris,SUV,Usado,7280,4
113402,Gasolina,Nissan,Altima,Limited,2002,Blanco,Coupe,Usado,5600,2
271734,Hibrido,Toyota,Corolla,Deluxe,2023,Rojo,Compacto,Usado,14515,4
60224,Gasolina,Chevrolet,Cruze,Touring,2014,Rojo,Sedan,Usado,11200,2
229449,Gasolina,Nissan,Altima,Touring,2012,Gris,Compacto,Usado,5040,4
123804,GLP,Chevrolet,Cruze,Limited,2018,Verde,Coupe,Usado,11200,4
140757,Gasolina,Chevrolet,Cruze,Deluxe,2013,Azul,SUV,Usado,7280,4
22546,Electrico,BMW,X5,Sport,2010,Gris,Coupe,Usado,12000,4
181653,Hibrido,Toyota,Corolla,Sport,2001,Negro,SUV,Usado,8736,4
243063,Gasolina,Toyota,Corolla,Touring,2004,Blanco,Sedan,Usado,5600,2
90157,GLP,Ford,F150,Touring,2019,Azul,Compacto,Usado,10080,4
146129,GLP,Ford,F150,Sport,2017,Rojo,Compacto,Usado,10080,2
129637,Electrico,BMW,X5,Deluxe,2006,Negro,Sedan,Usado,8400,4
100980,Gas,Hyundai,Elantra,Limited,2013,Negro,Coupe,Usado,4760,4
69239,Hibrido,Toyota,Corolla,Standard,2019,Negro,Coupe,Usado,13440,2
9461,Gasolina,Toyota,Corolla,Sport,2008,Verde,Coupe,Usado,10400,4
130436,Hibrido,Nissan,Altima,Touring,2005,Blanco,SUV,Usado,8736,2
112707,GLP,Chevrolet,Cruze,Limited,2006,Azul,Sedan,Usado,5600,2
144927,Gasolina,Ford,F150,Sport,2019,Azul,Camioneta,Usado,14560,4
208378,Gasolina,Chevrolet,Cruze,Limited,2001,Gris,Compacto,Usado,5040,4
255638,Electrico,BMW,X5,Touring,2012,Blanco,Compacto,Usado,7560,4
287637,GLP,Ford,F150,Limited,2018,Azul,Sedan,Usado,11200,4
100260,Gasolina,BMW,X5,Deluxe,2015,Blanco,Compacto,Usado,10080,4
163930,Electrico,BMW,X5,Standard,2002,Rojo,SUV,Usado,10920,2
96940,Gas,Hyundai,Elantra,Standard,2018,Gris,Camioneta,Usado,12376,2
170215,Gasolina,Toyota,Corolla,Limited,2011,Azul,Camioneta,Usado,7280,2
139939,Gasolina,Hyundai,Elantra,Sport,2007,Azul,Coupe,Usado,5600,2
203889,Gasolina,Nissan,Altima,Standard,2018,Rojo,Camioneta,Usado,14560,2
250422,Hibrido,Nissan,Altima,Touring,2022,Gris,SUV,Usado,20966,4
105852,Electrico,BMW,X5,Limited,2018,Verde,SUV,Usado,21840,4
225584,Gas,Hyundai,Elantra,Limited,2020,Rojo,Sedan,Usado,9520,2
25380,Hibrido,Toyota,Corolla,Standard,2015,Verde,SUV,Usado,24960,3
131933,Gasolina,Hyundai,Elantra,Sport,2012,Gris,Compacto,Usado,5040,2
135693,Gasolina,Toyota,Corolla,Limited,2007,Blanco,Sedan,Usado,5600,4
294840,Gasolina,Honda,Civic,Deluxe,2008,Verde,Compacto,Usado,5040,2
120307,Gasolina,Ford,F150,Standard,2004,Negro,Coupe,Usado,5600,4
84186,Gasolina,Nissan,Altima,Standard,2023,Blanco,Compacto,Usado,12096,4
75092,Gasolina,Nissan,Altima,Touring,2006,Rojo,Camioneta,Usado,7280,4
295235,Gasolina,Hyundai,Elantra,Sport,2023,Blanco,Camioneta,Usado,17472,4
116659,Gasolina,Chevrolet,Cruze,Standard,2014,Gris,Coupe,Usado,11200,4
58997,Gas,Hyundai,Elantra,Deluxe,2021,Verde,SUV,Usado,12376,2
83381,GLP,Chevrolet,Cruze,Standard,2021,Rojo,SUV,Usado,14560,4
198341,GLP,Ford,F150,Deluxe,2011,Rojo,SUV,Usado,7280,2
220669,Gasolina,Toyota,Corolla,Deluxe,2014,Gris,Camioneta,Usado,14560,2
177827,Gasolina,Nissan,Altima,Touring,2013,Verde,SUV,Usado,7280,4
109307,Gasolina,Chevrolet,Cruze,Limited,2008,Gris,SUV,Usado,7280,2
139939,Gasolina,Hyundai,Elantra,Limited,2016,Rojo,Camioneta,Usado,14560,4
162676,Gasolina,Hyundai,Elantra,Standard,2000,Verde,SUV,Usado,7280,2
22872,GLP,Ford,F150,Deluxe,2021,Verde,Sedan,Usado,16000,2
114962,GLP,Ford,F150,Sport,2020,Rojo,Camioneta,Usado,14560,4
220282,Gasolina,Honda,Civic,Limited,2014,Azul,Coupe,Usado,11200,4
161755,Gasolina,Toyota,Corolla,Standard,2002,Blanco,SUV,Usado,7280,4
287796,Gasolina,Chevrolet,Cruze,Sport,2016,Gris,Sedan,Usado,11200,2
10057,GLP,Ford,F150,Limited,2024,Blanco,SUV,Usado,24960,2
227206,Gasolina,Hyundai,Elantra,Sport,2002,Azul,SUV,Usado,7280,4
236257,Electrico,BMW,X5,Sport,2015,Azul,Camioneta,Usado,21840,4
51301,Gasolina,Toyota,Corolla,Standard,2023,Negro,Camioneta,Usado,17472,6
117590,Hibrido,Toyota,Corolla,Limited,2009,Rojo,SUV,Usado,8736,2
23502,GLP,Chevrolet,Cruze,Limited,2011,Azul,Sedan,Usado,8000,2
174926,Hibrido,Toyota,Corolla,Deluxe,2007,Rojo,Camioneta,Usado,8736,2
133283,Electrico,BMW,X5,Standard,2024,Rojo,Camioneta,Usado,26208,4
246185,Hibrido,Nissan,Altima,Sport,2005,Rojo,Compacto,Usado,6048,2
136603,Gasolina,Ford,F150,Deluxe,2002,Blanco,Camioneta,Usado,7280,2
95339,Gasolina,Chevrolet,Cruze,Deluxe,2008,Gris,Compacto,Usado,5040,2
167130,GLP,Chevrolet,Cruze,Touring,2022,Gris,SUV,Usado,17472,2
240817,Gasolina,Hyundai,Elantra,Touring,2005,Verde,Sedan,Usado,5600,2
107231,Gasolina,Hyundai,Elantra,Standard,2005,Blanco,Coupe,Usado,5600,4
96317,Hibrido,Toyota,Corolla,Limited,2013,Blanco,SUV,Usado,8736,2
89264,Gasolina,Nissan,Altima,Limited,2009,Verde,Coupe,Usado,5600,2
122047,Hibrido,Nissan,Altima,Standard,2006,Gris,Compacto,Usado,6048,4
119905,Gasolina,Ford,F150,Standard,2022,Blanco,Compacto,Usado,12096,4
120823,Gasolina,Ford,F150,Deluxe,2018,Verde,Camioneta,Usado,14560,3
252451,GLP,Chevrolet,Cruze,Standard,2004,Blanco,Sedan,Usado,5600,2
65979,Electrico,BMW,X5,Standard,2013,Azul,Compacto,Usado,7560,2
201540,GLP,Chevrolet,Cruze,Sport,2019,Negro,Compacto,Usado,10080,2
34687,Gasolina,Chevrolet,Cruze,Limited,2006,Gris,Compacto,Usado,7200,4
122078,Gasolina,BMW,X5,Deluxe,2003,Gris,Sedan,Usado,5600,4
267972,Electrico,BMW,X5,Touring,2002,Negro,SUV,Usado,10920,2
147025,Gasolina,BMW,X5,Standard,2023,Azul,Camioneta,Usado,17472,4
201790,Gasolina,Hyundai,Elantra,Standard,2019,Azul,SUV,Usado,14560,2
43028,Hibrido,Nissan,Altima,Touring,2004,Verde,Sedan,Usado,9600,4
256065,Gasolina,Honda,Civic,Deluxe,2014,Verde,Coupe,Usado,11200,4
174703,Gasolina,Nissan,Altima,Deluxe,2010,Blanco,Compacto,Usado,5040,4
13056,Gas,Hyundai,Elantra,Sport,2005,Verde,Camioneta,Usado,8840,4
41013,Gasolina,Nissan,Altima,Touring,2009,Gris,SUV,Usado,10400,4
271575,Gas,Hyundai,Elantra,Touring,2003,Verde,SUV,Usado,6188,2
122406,Hibrido,Honda,Civic,Touring,2022,Verde,Coupe,Usado,16128,4
79797,Hibrido,Nissan,Altima,Standard,2019,Verde,Sedan,Usado,13440,4
298002,Gasolina,Chevrolet,Cruze,Deluxe,2002,Rojo,Compacto,Usado,5040,2
209807,Hibrido,Honda,Civic,Deluxe,2014,Gris,Camioneta,Usado,17472,2
187281,Gasolina,BMW,X5,Touring,2013,Azul,SUV,Usado,7280,2
97306,Hibrido,Honda,Civic,Sport,2013,Gris,Camioneta,Usado,8736,4
135684,Gasolina,Hyundai,Elantra,Deluxe,2000,Gris,Compacto,Usado,5040,4
11992,Hibrido,Honda,Civic,Touring,2019,Rojo,Sedan,Usado,19200,4
236308,Gasolina,Chevrolet,Cruze,Standard,2019,Rojo,Camioneta,Usado,14560,2
840,Gas,Hyundai,Elantra,Sport,2016,Rojo,Coupe,Usado,17680,6
122309,Hibrido,Nissan,Altima,Limited,2007,Azul,SUV,Usado,8736,2
104593,Hibrido,Honda,Civic,Limited,2003,Azul,Camioneta,Usado,8736,4
143845,GLP,Ford,F150,Standard,2004,Negro,Sedan,Usado,5600,4
32120,Hibrido,Nissan,Altima,Touring,2002,Azul,Sedan,Usado,9600,2
137777,Gasolina,Toyota,Corolla,Sport,2001,Azul,SUV,Usado,7280,4
282759,Gas,Hyundai,Elantra,Limited,2024,Gris,Sedan,Usado,11424,4
23780,Hibrido,Honda,Civic,Standard,2010,Rojo,Compacto,Usado,8640,4
220039,GLP,Chevrolet,Cruze,Standard,2003,Verde,SUV,Usado,7280,2
242805,Electrico,BMW,X5,Deluxe,2020,Azul,Sedan,Usado,16800,4
131168,Gasolina,Toyota,Corolla,Sport,2005,Negro,Compacto,Usado,5040,2
83028,Electrico,BMW,X5,Limited,2016,Verde,Coupe,Usado,16800,2
227404,Electrico,BMW,X5,Sport,2018,Verde,SUV,Usado,21840,6
163522,Gasolina,Toyota,Corolla,Standard,2010,Azul,Compacto,Usado,5040,4
103590,GLP,Chevrolet,Cruze,Sport,2002,Negro,SUV,Usado,7280,2
289162,Gasolina,Hyundai,Elantra,Touring,2016,Verde,Coupe,Usado,11200,2
32003,Electrico,BMW,X5,Limited,2015,Blanco,Camioneta,Usado,31200,4
252491,Gasolina,Ford,F150,Sport,2007,Verde,Compacto,Usado,5040,2
55541,Gasolina,Toyota,Corolla,Standard,2014,Azul,Camioneta,Usado,14560,4
228575,GLP,Ford,F150,Limited,2009,Verde,Compacto,Usado,5040,2
47392,Gasolina,Nissan,Altima,Limited,2002,Negro,Compacto,Usado,7200,2
43324,GLP,Chevrolet,Cruze,Limited,2006,Gris,Camioneta,Usado,10400,2
215689,Hibrido,Honda,Civic,Limited,2015,Blanco,Coupe,Usado,13440,4
268993,Gasolina,Honda,Civic,Touring,2017,Gris,Compacto,Usado,10080,2
78082,Hibrido,Nissan,Altima,Deluxe,2008,Gris,Camioneta,Usado,8736,2
186735,Gas,Hyundai,Elantra,Deluxe,2006,Verde,Coupe,Usado,4760,4
53317,Gasolina,Honda,Civic,Sport,2015,Negro,Coupe,Usado,11200,2
147243,Electrico,BMW,X5,Deluxe,2022,Rojo,Sedan,Usado,20160,4
149485,Gasolina,Toyota,Corolla,Touring,2014,Verde,Sedan,Usado,11200,4
270995,Electrico,BMW,X5,Standard,2005,Rojo,Compacto,Usado,7560,2
247865,Gasolina,Chevrolet,Cruze,Sport,2016,Blanco,Sedan,Usado,11200,4
126508,GLP,Ford,F150,Limited,2000,Verde,Coupe,Usado,5600,2
195295,Hibrido,Nissan,Altima,Touring,2015,Azul,SUV,Usado,17472,2
118031,GLP,Ford,F150,Touring,2021,Blanco,Sedan,Usado,11200,4
204297,Gasolina,Hyundai,Elantra,Limited,2023,Rojo,Sedan,Usado,13440,2
70792,GLP,Ford,F150,Sport,2020,Rojo,Camioneta,Usado,14560,4
170520,Gasolina,Hyundai,Elantra,Standard,2007,Negro,Coupe,Usado,5600,2
217694,Electrico,BMW,X5,Sport,2014,Rojo,Camioneta,Usado,21840,4
260532,Gasolina,Honda,Civic,Deluxe,2016,Verde,Camioneta,Usado,14560,2
247821,Gasolina,Honda,Civic,Deluxe,2001,Rojo,SUV,Usado,7280,2
20360,Gasolina,Toyota,Corolla,Standard,2004,Rojo,SUV,Usado,10400,4
61659,Gasolina,Hyundai,Elantra,Deluxe,2006,Blanco,Sedan,Usado,5600,4
241019,Hibrido,Toyota,Corolla,Deluxe,2006,Verde,Sedan,Usado,6720,2
136943,Gasolina,Toyota,Corolla,Touring,2004,Verde,SUV,Usado,7280,2
209398,Gasolina,Nissan,Altima,Standard,2017,Azul,Camioneta,Usado,14560,2
111285,Gas,Hyundai,Elantra,Limited,2015,Verde,Compacto,Usado,8568,2
63130,Hibrido,Toyota,Corolla,Limited,2015,Negro,Compacto,Usado,12096,4
135417,GLP,Ford,F150,Limited,2002,Gris,Coupe,Usado,5600,4
169611,GLP,Chevrolet,Cruze,Sport,2020,Verde,Coupe,Usado,11200,2
277461,Gasolina,Honda,Civic,Limited,2000,Gris,Sedan,Usado,5600,2
93577,GLP,Ford,F150,Sport,2010,Blanco,Compacto,Usado,5040,4
226884,GLP,Chevrolet,Cruze,Sport,2019,Gris,Compacto,Usado,10080,2
205589,Hibrido,Toyota,Corolla,Standard,2006,Blanco,Sedan,Usado,6720,4
88402,Gasolina,BMW,X5,Deluxe,2018,Rojo,SUV,Usado,14560,4
33443,Gas,Hyundai,Elantra,Standard,2002,Verde,SUV,Usado,8840,2
50596,GLP,Ford,F150,Sport,2013,Rojo,Coupe,Usado,5600,2
21569,Gasolina,Ford,F150,Standard,2000,Azul,Sedan,Usado,8000,2
79245,GLP,Chevrolet,Cruze,Touring,2017,Negro,Coupe,Usado,11200,1
235448,Gas,Hyundai,Elantra,Standard,2006,Verde,Compacto,Usado,4284,2
261076,Electrico,BMW,X5,Limited,2022,Rojo,Coupe,Usado,20160,3
288481,Electrico,BMW,X5,Limited,2004,Rojo,Sedan,Usado,8400,2
57277,Gasolina,Hyundai,Elantra,Sport,2022,Rojo,Coupe,Usado,13440,4
84081,Gasolina,Hyundai,Elantra,Sport,2020,Verde,Coupe,Usado,11200,2
155438,Gasolina,Toyota,Corolla,Limited,2000,Azul,Sedan,Usado,5600,2
187715,Gas,Hyundai,Elantra,Deluxe,2003,Negro,Coupe,Usado,4760,2
17267,Gasolina,Ford,F150,Sport,2013,Blanco,Sedan,Usado,8000,4
29903,GLP,Chevrolet,Cruze,Standard,2011,Verde,SUV,Usado,10400,4
106522,Hibrido,Toyota,Corolla,Standard,2008,Verde,Compacto,Usado,6048,2
56974,Gas,Hyundai,Elantra,Deluxe,2012,Gris,SUV,Usado,6188,2
90958,Gas,Hyundai,Elantra,Limited,2013,Blanco,Camioneta,Usado,6188,4
15176,Gasolina,Hyundai,Elantra,Touring,2020,Gris,Compacto,Usado,14400,2
122806,Gasolina,BMW,X5,Deluxe,2024,Blanco,Compacto,Usado,12096,4
296160,GLP,Chevrolet,Cruze,Deluxe,2022,Verde,Sedan,Usado,13440,4
145432,Gas,Hyundai,Elantra,Deluxe,2004,Negro,SUV,Usado,6188,4
213211,Gasolina,Ford,F150,Sport,2017,Azul,Sedan,Usado,11200,4
20649,Gasolina,Hyundai,Elantra,Limited,2000,Verde,SUV,Usado,10400,2
62685,GLP,Ford,F150,Limited,2019,Verde,Sedan,Usado,11200,2
177368,GLP,Ford,F150,Standard,2008,Gris,Camioneta,Usado,7280,4
69029,Hibrido,Toyota,Corolla,Touring,2020,Verde,SUV,Usado,17472,4
205995,GLP,Chevrolet,Cruze,Standard,2023,Verde,Compacto,Usado,12096,4
106320,Gasolina,Toyota,Corolla,Standard,2019,Azul,Sedan,Usado,11200,4
60228,Hibrido,Nissan,Altima,Standard,2009,Azul,Sedan,Usado,6720,2
92416,GLP,Ford,F150,Limited,2000,Negro,Camioneta,Usado,7280,2
130271,GLP,Ford,F150,Sport,2009,Azul,Compacto,Usado,5040,3
158541,Hibrido,Nissan,Altima,Sport,2012,Verde,Coupe,Usado,6720,4
218831,Hibrido,Nissan,Altima,Standard,2021,Negro,Coupe,Usado,13440,4
159232,Gasolina,Honda,Civic,Limited,2024,Blanco,Sedan,Usado,13440,2
170606,Gasolina,BMW,X5,Deluxe,2020,Azul,SUV,Usado,14560,4
197782,Gasolina,Hyundai,Elantra,Sport,2001,Gris,Camioneta,Usado,7280,2
148594,Gas,Hyundai,Elantra,Limited,2017,Gris,Sedan,Usado,9520,4
89028,Gasolina,Chevrolet,Cruze,Deluxe,2013,Blanco,Sedan,Usado,5600,4
202735,Gasolina,Hyundai,Elantra,Touring,2024,Rojo,Compacto,Usado,12096,2
184403,Gasolina,Toyota,Corolla,Touring,2005,Negro,SUV,Usado,7280,2
257970,Gasolina,Nissan,Altima,Touring,2019,Rojo,Camioneta,Usado,14560,2
6359,Gasolina,Hyundai,Elantra,Sport,2010,Rojo,Coupe,Usado,10400,4
154402,Gasolina,Honda,Civic,Touring,2003,Azul,Sedan,Usado,5600,2
181732,Gasolina,Nissan,Altima,Sport,2019,Gris,Coupe,Usado,11200,1
4150,Gasolina,Nissan,Altima,Touring,2006,Azul,Sedan,Usado,10400,4
123992,Gasolina,Chevrolet,Cruze,Standard,2022,Rojo,Coupe,Usado,13440,2
75477,Hibrido,Toyota,Corolla,Standard,2020,Gris,Coupe,Usado,13440,4
200043,Electrico,BMW,X5,Deluxe,2009,Azul,SUV,Usado,10920,2
272758,Hibrido,Honda,Civic,Deluxe,2016,Blanco,Compacto,Usado,12096,2
254257,GLP,Chevrolet,Cruze,Touring,2017,Rojo,Camioneta,Usado,14560,2
97389,Hibrido,Toyota,Corolla,Sport,2024,Verde,Camioneta,Usado,20966,4
192535,Electrico,BMW,X5,Standard,2008,Azul,Compacto,Usado,7560,4
116051,Gasolina,BMW,X5,Touring,2012,Blanco,Camioneta,Usado,7280,4
72608,Gasolina,Ford,F150,Deluxe,2001,Blanco,Coupe,Usado,5600,4
149767,Hibrido,Toyota,Corolla,Touring,2024,Gris,Sedan,Usado,16128,4
20597,Hibrido,Toyota,Corolla,Standard,2002,Azul,Camioneta,Usado,12480,2
88158,GLP,Ford,F150,Deluxe,2018,Blanco,SUV,Usado,14560,2
79494,Gasolina,BMW,X5,Touring,2006,Verde,SUV,Usado,7280,2
235872,Gasolina,Hyundai,Elantra,Touring,2024,Azul,Camioneta,Usado,17472,4
12718,GLP,Ford,F150,Standard,2024,Negro,Coupe,Usado,19200,2
211176,Hibrido,Nissan,Altima,Touring,2022,Verde,Camioneta,Usado,20966,4
172494,Gas,Hyundai,Elantra,Deluxe,2019,Verde,Camioneta,Usado,12376,4
31,GLP,Ford,F150,Touring,2009,Blanco,SUV,Nuevo,13520,4
78821,Hibrido,Nissan,Altima,Limited,2008,Azul,SUV,Usado,8736,2
98309,Gasolina,Hyundai,Elantra,Deluxe,2006,Azul,Compacto,Usado,5040,2
4700,Gasolina,Ford,F150,Sport,2016,Verde,Camioneta,Usado,27040,1
69677,Gasolina,Ford,F150,Deluxe,2009,Azul,Coupe,Usado,5600,4
180251,GLP,Ford,F150,Sport,2017,Verde,Coupe,Usado,11200,2
194573,Gasolina,Nissan,Altima,Touring,2023,Blanco,SUV,Usado,17472,4
72714,GLP,Ford,F150,Deluxe,2018,Azul,SUV,Usado,14560,4
285741,Gasolina,Nissan,Altima,Deluxe,2012,Negro,Compacto,Usado,5040,4
131448,Hibrido,Toyota,Corolla,Deluxe,2012,Rojo,Coupe,Usado,6720,4
186308,Gasolina,Toyota,Corolla,Limited,2016,Rojo,Camioneta,Usado,14560,2
16144,Gasolina,Chevrolet,Cruze,Deluxe,2008,Verde,Compacto,Usado,7200,2
95830,Hibrido,Toyota,Corolla,Deluxe,2009,Blanco,SUV,Usado,8736,2
222759,Hibrido,Honda,Civic,Deluxe,2001,Rojo,Coupe,Usado,6720,2
8372,GLP,Ford,F150,Deluxe,2001,Blanco,Compacto,Usado,9360,2
6446,Gasolina,BMW,X5,Sport,2009,Verde,Camioneta,Usado,13520,4
272862,Hibrido,Honda,Civic,Sport,2009,Verde,Compacto,Usado,6048,2
165071,GLP,Ford,F150,Sport,2023,Verde,Camioneta,Usado,17472,2
126322,Gas,Hyundai,Elantra,Limited,2010,Verde,Camioneta,Usado,6188,2
144339,Gasolina,Chevrolet,Cruze,Deluxe,2003,Verde,SUV,Usado,7280,2
273940,Gasolina,Hyundai,Elantra,Limited,2021,Negro,Camioneta,Usado,14560,4
42129,Gasolina,BMW,X5,Standard,2002,Blanco,Camioneta,Usado,10400,4
65242,GLP,Ford,F150,Sport,2016,Negro,Sedan,Usado,11200,2
22193,Gasolina,Toyota,Corolla,Touring,2006,Gris,Compacto,Usado,7200,2
129103,Gasolina,Hyundai,Elantra,Sport,2002,Rojo,Compacto,Usado,5040,2
15212,Hibrido,Toyota,Corolla,Standard,2009,Verde,SUV,Usado,12480,2
295865,Gasolina,Toyota,Corolla,Sport,2003,Verde,Compacto,Usado,5040,2
217950,Hibrido,Nissan,Altima,Touring,2013,Verde,Coupe,Usado,6720,2
294154,Gasolina,Nissan,Altima,Limited,2001,Blanco,Sedan,Usado,5600,2
32208,Hibrido,Toyota,Corolla,Sport,2007,Verde,Coupe,Usado,9600,2
179068,GLP,Chevrolet,Cruze,Sport,2007,Blanco,Compacto,Usado,5040,2
88765,GLP,Chevrolet,Cruze,Touring,2008,Verde,Coupe,Usado,5600,2
79797,Gas,Hyundai,Elantra,Standard,2002,Rojo,Coupe,Usado,4760,2
177528,GLP,Chevrolet,Cruze,Touring,2016,Negro,Sedan,Usado,11200,2
171704,Gasolina,Toyota,Corolla,Deluxe,2005,Negro,Compacto,Usado,5040,2
236993,Gasolina,Ford,F150,Touring,2003,Negro,Compacto,Usado,5040,2
268229,Gasolina,Toyota,Corolla,Limited,2018,Negro,Sedan,Usado,11200,4
3102,Gasolina,Hyundai,Elantra,Touring,2022,Verde,Compacto,Usado,22464,2
202626,Gasolina,Ford,F150,Touring,2006,Gris,Compacto,Usado,5040,4
77491,Hibrido,Toyota,Corolla,Sport,2020,Azul,Camioneta,Usado,17472,4
190537,Hibrido,Honda,Civic,Deluxe,2007,Negro,Coupe,Usado,6720,2
30328,Electrico,BMW,X5,Limited,2010,Blanco,SUV,Usado,15600,2
8068,Gasolina,Honda,Civic,Deluxe,2006,Blanco,Sedan,Usado,10400,2
255753,Hibrido,Nissan,Altima,Deluxe,2000,Azul,Coupe,Usado,6720,4
296127,Gasolina,Chevrolet,Cruze,Touring,2024,Rojo,SUV,Usado,17472,4
149980,Gasolina,Honda,Civic,Standard,2017,Blanco,Coupe,Usado,11200,4
188509,Gasolina,Toyota,Corolla,Standard,2004,Blanco,SUV,Usado,7280,4
227831,GLP,Chevrolet,Cruze,Deluxe,2000,Rojo,Compacto,Usado,5040,4
4231,Gasolina,BMW,X5,Deluxe,2011,Rojo,Camioneta,Usado,13520,4
181604,Gasolina,Nissan,Altima,Limited,2009,Verde,Coupe,Usado,5600,4
259544,Gasolina,BMW,X5,Sport,2016,Blanco,SUV,Usado,14560,4
86788,Gasolina,Honda,Civic,Standard,2010,Negro,Camioneta,Usado,7280,4
